eccentricity	inclination	objectname	occurance	semimajor_axis
0.1846548	2.35396025472	18427	6	2.3589202
0.1467021	1.86760015275	9470	4	3.1601402
0.1634071	2.23152426942	15616	7	3.1822592
0.0922264	6.6725094613	59159	2	2.3076594
0.0843758	10.2966157296	7046	4	3.0239089
0.1978872	10.1840585531	333502	3	3.1636267
0.2094086	5.31650392788	65417	8	2.3884707
0.0682081	9.34557800232	138797	1	3.1741366
0.1432342	0.975714070049	255359	2	3.1153125
0.1707398	1.25076307303	21537	20	3.0760383
0.0738731	20.6437803961	237888	1	1.960189
0.0873895	1.97838092255	115107	10	2.9429175
0.2021054	2.32575294226	50262	9	2.3609959
0.1310582	9.11153187358	26729	1	2.7852837
0.1682442	11.6802123951	123195	11	2.690612
0.0624133	9.63779965501	2982	1	2.999307
0.0401935	2.34429206131	2985	1	2.8478849
0.1984325	2.26901316022	187667	1	2.3822176
0.1420575	3.01540764815	189843	2	2.3123837
0.1379533	1.7925158382	182893	1	3.171337
0.1636845	1.32086492683	136634	1	3.221488
0.1603645	2.6854049333	183760	1	2.4417894
0.0481131	0.740877993607	111374	8	2.7944801
0.0834968	14.2988994731	267198	5	2.6001321
0.1587083	12.4642261255	50191	1	2.6789996
0.0519029	9.31559955517	327527	2	3.0642015
0.0901921	10.7952512106	4357	7	3.0042528
0.1047206	6.51791649708	40445	2	2.3641114
0.258519	8.92083284565	192858	1	2.7820611
0.0505833	2.05246436226	224592	1	2.9157618
0.2036782	2.54655858143	217181	3	2.3830764
0.1042877	11.0085863523	291567	10	3.0569081
0.1833673	2.1874310329	106884	5	2.3496452
0.1893763	2.59132292603	136946	16	2.4040857
0.1596335	1.44120385295	172516	1	2.3714535
0.1589509	2.55884352805	73117	2	2.3884999
0.1645922	2.43617130816	172519	5	2.3763907
0.1653231	1.3675050681	73113	3	2.3908327
0.0541002	1.99877331244	11348	2	2.8574593
0.0895014	6.74577107035	170243	2	2.3460109
0.1011349	5.75216743027	19118	6	2.3848637
0.0724012	9.71794540886	322123	2	3.0349767
0.0482401	0.637577674419	214630	2	2.7731769
0.1784612	2.15611931628	88847	28	2.6409192
0.1667248	1.40143980607	155073	1	2.4500742
0.1799158	3.90016133665	354402	3	2.5876396
0.2313368	13.2893887912	120368	4	2.6858354
0.0732028	8.97185087945	314972	12	2.9881488
0.1776309	26.6818002181	130336	3	3.1113914
0.1395904	5.03393781184	253775	6	2.2660395
0.17744	2.30510387306	318646	8	2.4498839
0.1217828	15.0656831605	74473	3	2.8548454
0.1000011	6.91843767095	159566	15	2.318589
0.0468215	4.57996102999	359782	11	2.771679
0.0445982	2.15084437916	323525	3	2.8650373
0.1927199	2.12013543206	139118	1	2.3548692
0.2071914	5.07057182504	311229	1	2.3467755
0.1724329	11.7332543482	259245	2	2.6437902
0.1774824	2.48377067163	139113	3	2.3681873
0.1357807	1.60211282041	46040	8	3.0886763
0.1699639	2.59755163231	98736	2	2.4154521
0.0594113	10.5043456021	326879	1	3.1601879
0.1452689	1.39953701779	297636	1	3.1348152
0.1505208	3.89690513116	321962	1	2.5959497
0.2559272	8.85475084196	195246	8	2.780087
0.1626757	1.45564127283	345425	1	2.4279157
0.1927029	2.61234349908	322576	4	2.3749512
0.0923156	7.00962630067	56090	6	2.3158802
0.06019	9.54931792635	119952	2	3.1043519
0.1865506	2.28214998293	85495	3	2.3560674
0.0514826	2.13340854807	367758	22	2.8943456
0.1386098	13.6552523471	57329	3	2.6575767
0.0808174	10.6139637689	8983	3	2.9974701
0.1994538	2.53023618643	75257	19	2.354032
0.1522572	1.0710751992	2153	3	3.1170529
0.0701647	3.59753029247	321060	6	2.8127298
0.1132637	10.8432531808	48322	12	3.0562042
0.0631655	9.41932448796	65200	17	3.0489906
0.1136896	5.50830305511	113449	2	3.1339848
0.2200489	4.95184804926	251999	3	2.5679031
0.0498575	1.91126608963	113442	7	2.6984188
0.0490899	9.77075479077	163012	4	3.4827665
0.1214655	9.14610661877	182155	3	3.0553925
0.1647182	2.54439066185	223573	15	2.4076158
0.1670503	2.21078480378	14062	8	2.4320686
0.0894104	3.45598225704	106065	7	3.0646767
0.1065581	9.97170976139	3243	3	3.0377461
0.1311406	1.24189158756	157315	9	3.1573193
0.1675935	1.75133485786	385704	1	2.3691577
0.0710658	10.9320675355	274387	10	2.9752615
0.1846442	2.35644899387	18982	2	2.3781944
0.1976487	7.8658298507	321746	2	2.779517
0.0841304	9.99813373763	321032	2	3.0959803
0.1323804	1.25619028207	47609	3	3.1084176
0.1505786	1.27173267927	1487	4	3.1404826
0.0453365	2.0641373144	363905	9	2.8695611
0.0466317	2.10709176805	3303	7	2.8970038
0.0773124	4.00412540095	284516	1	2.808572
0.1675088	1.39317529709	303555	2	2.4245861
0.0337959	5.10152455511	20050	10	2.7295585
0.1845522	2.05401234216	48581	3	2.4104436
0.0706068	3.62652799426	237419	1	2.7846473
0.0850665	10.2149536548	40149	5	2.9907394
0.0476807	0.915768786266	252566	1	2.7652512
0.1643122	1.37485249095	132276	5	2.3809071
0.0458192	2.07528861837	254814	2	2.8388598
0.0339733	2.09688625221	147419	8	2.8496482
0.1285984	5.36150445955	242698	2	3.0890899
0.1356071	5.01626288374	330000	4	2.716675
0.0550672	9.30449837017	364041	1	3.1738197
0.0151127	21.7470120505	323896	2	2.7085407
0.2201724	4.85312146058	143082	3	2.5776919
0.1280835	5.50170653445	314417	6	3.0850856
0.1727402	2.66210028732	216445	6	2.377111
0.0420515	2.10687963025	83096	3	2.8447776
0.1774835	17.4765057095	218601	4	2.624281
0.1474349	0.909832190142	66128	2	3.1746892
0.1023901	6.40246578698	28384	3	2.4269096
0.0988745	7.10707436634	157477	4	2.2833165
0.1508368	13.960469808	66126	1	2.6228402
0.1351315	5.5644340139	66125	3	3.1648446
0.0168835	6.36669764647	384425	7	2.6800458
0.1412781	1.36486871282	15002	9	3.2157652
0.1632943	2.82549469008	256715	9	2.4582578
0.1635671	2.56005367622	156765	4	2.3561022
0.1843547	2.11844404966	102282	1	2.4453678
0.0395617	2.12326019424	355066	1	2.8772597
0.0869266	6.65056600076	59364	4	2.3639558
0.1972102	2.12422915847	31167	3	2.4184057
0.1410874	1.69722887026	238232	5	3.0769737
0.0735663	10.0013161623	72451	4	2.9983729
0.1632091	12.8516048595	3870	8	2.6229915
0.1474356	1.24786894819	32462	6	3.1700072
0.1667525	1.32634386526	115848	13	2.4288735
0.0897695	6.73435332557	44805	8	2.3954681
0.1646237	1.47703679381	334275	1	2.42881
0.1721514	11.7609174441	77875	2	2.6380525
0.0729963	9.8798824163	257108	2	3.0758572
0.0467035	2.04262612499	221429	3	2.8841108
0.0956494	6.67885501944	187056	12	2.3385251
0.0646196	2.3413159227	182714	5	2.6491705
0.164194	2.4900160641	103809	4	2.4117149
0.0449284	4.82500935017	122749	1	2.7821439
0.1505007	1.30119013525	273066	5	3.1824392
0.1059011	14.8762919117	334194	2	2.6522472
0.198113	10.2744120402	318255	2	3.134079
0.1839268	4.0583754893	224362	6	2.5741725
0.0925439	6.49009797096	13894	3	2.3592782
0.166242	2.43571826212	107425	1	2.4634458
0.161545	3.28977717813	153909	8	2.5759345
0.1617486	3.67420313679	153904	7	2.5845228
0.0613841	8.96787752637	257043	4	3.1698808
0.1849908	2.11796816952	310407	6	2.4454991
0.1470595	2.75279188875	266125	4	2.3101868
0.0880125	4.77645271612	151235	4	2.7046899
0.0438142	2.00197809952	304351	6	2.8637811
0.1846779	2.12119039693	165498	2	2.3923861
0.086419	7.17587026618	98433	2	2.3166948
0.118212	6.68317004597	313691	6	2.3892136
0.1997541	10.2557034546	155536	7	3.1389092
0.0953941	6.87229018238	200353	3	2.3018615
0.0599725	9.26052093167	82961	14	3.1635961
0.1334229	4.91576123551	65312	2	2.7257616
0.0687598	9.27600964977	33017	2	3.1578899
0.1563727	1.48538757927	184658	7	3.1851806
0.0738688	3.75248455564	324045	1	2.8041424
0.1648826	1.50352786394	73328	2	3.1073477
0.1531287	1.23154155881	19636	1	3.1248153
0.153977	2.83454126766	16111	1	2.4478241
0.1857138	26.6535634629	104346	4	3.1138197
0.1686158	26.9014963789	277749	4	3.086994
0.173314	3.90388272981	208293	3	2.5672312
0.1369456	1.40727426893	293329	2	3.12187
0.1317635	9.06630192229	293497	13	2.7538701
0.0767759	10.3600559801	226075	8	2.9782315
0.2172508	4.80183742877	372577	6	2.5928707
0.0669585	8.67304134185	42096	5	2.9891297
0.1466278	2.6646756498	13408	4	2.4231894
0.1028064	6.74180165713	41954	3	2.3277205
0.1472994	1.32798296425	192589	4	3.1954766
0.0880435	6.90230054415	32066	3	2.3220455
0.1877493	2.18455269011	130105	4	2.4276391
0.1566382	1.31422258985	259939	4	2.4464075
0.047616	0.697026080184	85266	3	2.7693088
0.0978195	7.34297220282	128554	10	2.3423423
0.1359774	5.21298637225	128885	3	2.7378581
0.0536078	9.9174780848	181068	3	3.0315477
0.0767175	9.68984659116	336419	3	2.9857136
0.1598537	1.65408961807	134687	5	2.4244505
0.0972006	15.1074414553	246344	1	2.5469212
0.0628779	2.2022471319	62929	3	2.6972006
0.0302325	2.56637973	20609	1	2.9186068
0.089824	6.53645727104	134938	2	2.3763351
0.1777244	2.35222272748	260754	5	2.638076
0.100562	6.75476583494	215028	7	2.3663485
0.0712503	1.99380275166	64375	3	2.946742
0.1064033	3.3801596439	362191	7	2.397825
0.1516725	14.3473419645	146049	1	2.5735255
0.1784929	2.35844457595	254026	6	2.6328286
0.1583654	1.51371858592	314174	4	2.4065992
0.1863366	2.45570404636	185834	5	2.4235115
0.1749111	13.0996936639	46982	2	2.6968145
0.1658967	1.33761699121	205324	3	2.4243251
0.1603293	2.59656513166	329762	6	2.4206303
0.1380806	1.28609457933	198757	4	3.1630489
0.0603504	9.05304444805	274712	5	3.1027825
0.1414225	1.12396890937	389238	1	3.1640321
0.2405473	13.5521318687	122840	1	2.6640969
0.085256	6.94388535569	349109	3	2.3145453
0.1416442	5.59848591061	194224	1	2.3181831
0.0451787	2.13526622008	218459	3	2.8683427
0.1547288	1.43651557993	210475	1	3.1886227
0.1699722	2.66135463772	210477	4	2.4307817
0.1474715	2.90664107938	44585	3	2.3065058
0.0697098	3.57596202062	58809	15	2.7983151
0.1059961	9.14742978745	18405	4	2.8477566
0.1186518	11.534017642	102035	2	3.0432231
0.0913179	16.1716310424	123469	2	3.1742659
0.167688	1.28336661447	10223	11	3.1260115
0.0977954	10.6010929129	71093	2	3.053567
0.161987	1.34909649095	233765	2	2.3828983
0.0784879	4.12131475675	272922	21	2.810489
0.1469465	13.0909345369	84354	2	2.6052116
0.172706	1.36017486132	62696	4	3.1066582
0.0733749	2.52735139944	252358	12	2.6420186
0.0414418	1.97738911467	15940	1	2.9230487
0.1664902	3.39731534979	327894	1	2.7458279
0.1318276	1.28161292431	146953	2	3.1808146
0.030398	2.18756290929	187609	18	2.8400248
0.1580912	1.63880252238	197754	1	2.4532173
0.0745367	4.12348041071	58772	2	2.8097934
0.0368762	2.27493647053	58773	6	2.8814404
0.1694586	1.60509336826	197752	2	2.3700569
0.1391877	2.62984848477	212118	3	2.4108413
0.0394303	9.44083756659	152455	6	2.9731147
0.0489803	0.722398598029	157378	6	2.7760642
0.0614872	9.50477489494	250815	2	3.1741274
0.1353119	5.09549610511	249227	14	3.112996
0.1820306	2.26967257885	273296	3	2.3135451
0.1585524	1.34310169804	361179	6	2.4435068
0.1770837	2.46924981804	361173	1	2.436344
0.0945548	6.64032144009	361170	2	2.3359917
0.080662	9.86960600721	14548	5	3.0502752
0.1576924	3.29075855368	319861	12	2.5750057
0.0907153	6.9102132081	67998	2	2.3400696
0.1097207	9.06475277424	266800	1	3.0443922
0.0681329	9.93798768772	14544	3	3.0550199
0.1974858	4.32384944691	186532	2	2.5816642
0.044606	2.1379036595	284236	7	2.8668548
0.0468748	1.97822039869	34453	1	2.8931053
0.136025	1.55804133687	15497	3	3.1418271
0.2220157	4.8942941039	15490	8	2.5872811
0.051645	10.1915564671	324811	1	3.0574036
0.0906687	2.30407744841	72841	10	2.9482769
0.0495385	2.10359436466	338193	1	2.8372775
0.1359424	1.70143623085	13796	3	3.1954276
0.043031	2.10063591152	322142	8	2.8617298
0.0811186	14.1168128418	89111	4	2.6020008
0.0189493	21.5998858317	361310	2	2.6749834
0.1659972	2.58347112909	374889	11	2.3899574
0.0189905	22.1391457355	311676	1	2.648823
0.1008276	7.12018717367	302504	3	2.3629229
0.04242	5.33579275395	111354	8	2.7189295
0.0864536	4.99415983145	61647	11	2.7270929
0.0300366	2.09946629205	88862	1	2.9111135
0.0939911	16.1107075028	130358	12	3.147512
0.1598186	1.56851317336	319313	5	2.4221829
0.1725489	2.45159216913	11492	6	2.4138416
0.1478389	5.52418450797	23359	1	2.2545344
0.0881184	6.72936860364	308142	7	2.3252418
0.155895	13.1103003309	306656	1	2.6521216
0.139607	1.38395942945	65812	2	3.15462
0.161376	2.64742828022	253756	10	2.4245293
0.1930498	7.98246908715	352223	4	2.7699811
0.1586939	1.52487799728	248682	4	2.3757062
0.0293538	2.0282702038	140014	3	2.9102158
0.1418802	5.6512342909	55698	7	3.1731539
0.1776245	4.18813681712	139468	3	2.5582256
0.1008481	6.41845963705	166260	9	2.3508373
0.1405839	1.15549355493	189199	5	3.0851744
0.1889902	2.46684116101	173625	11	2.3602203
0.1679148	1.37430229314	100856	5	2.3862778
0.0386996	12.0744489682	92010	1	2.9375503
0.1301968	5.08016062735	95538	1	3.1153273
0.1984667	16.8479283094	121348	7	3.1296499
0.1519381	2.67496568198	65765	15	2.4430662
0.0645949	3.74508903509	173721	2	2.7432581
0.1263309	9.23438091363	21079	4	2.7602396
0.0483363	2.05273955857	348885	4	2.8792489
0.1947366	2.10154179386	210282	2	2.409702
0.0769172	3.95520863313	173729	1	2.808997
0.1446743	1.22410285867	227636	7	3.2134777
0.1333134	4.9746168218	227633	6	2.7729944
0.0982527	16.8797973247	6392	2	3.2300979
0.1406202	8.74024449856	344197	7	2.5790121
0.0445359	6.09952338896	257908	5	2.8532059
0.0643287	1.91422993285	187599	1	2.8400854
0.0484081	0.611815960527	376249	12	2.7670358
0.1316335	1.31221097964	21219	2	3.0772696
0.1614846	1.30755734626	49613	4	3.2144824
0.1169636	18.6801613476	160263	2	3.2305069
0.1640145	11.6044616188	116387	3	2.6772102
0.1682807	2.61856657375	46500	9	2.3876706
0.0894107	1.82057606946	350682	4	2.9437909
0.1529492	1.72785568533	1851	1	3.1091777
0.066377	9.91327278604	1852	3	3.0145316
0.1511559	1.34594435135	261341	2	3.1013796
0.0855961	4.7045871486	260699	6	2.7142932
0.1424112	2.53517991186	73154	15	2.3567728
0.0454739	4.63230362007	210867	15	2.7745912
0.1536428	3.12604998078	80990	4	2.5695475
0.0455501	2.08422691827	299733	5	2.9036828
0.1786981	2.24270546831	313528	1	2.6593466
0.2018536	2.58197992406	68066	5	2.344583
0.155522	1.80551119684	373993	3	3.1267213
0.0674806	3.51569180069	182172	4	2.8024348
0.1487902	1.10507491631	1939	7	3.1264008
0.052652	5.4890777975	84298	18	2.7508841
0.0893128	6.77820839728	294303	2	2.3041901
0.0949527	10.7703811698	182175	3	3.0501726
0.1455552	1.3011442868	203874	5	3.2109032
0.1228139	1.66126032101	237252	1	3.2075092
0.1931811	2.36803831945	264332	3	2.3167346
0.068425	3.64488239502	36911	5	2.8003886
0.153107	3.97141051915	146382	12	2.59835
0.0800942	2.00486757303	53339	2	2.9390104
0.1592058	5.82410234507	90713	11	2.2770867
0.0992299	15.210949906	54310	2	2.6220297
0.1870379	2.20024603254	280430	3	2.4462191
0.1461013	1.43658435648	14227	8	3.1099031
0.1697341	0.926753807195	168370	14	3.2079966
0.0986362	6.41444671332	33369	5	2.3277001
0.1414485	5.19301672513	38710	2	2.3091517
0.0900572	7.21519264769	207028	1	2.311002
0.0855452	10.4423441906	191871	2	3.0623973
0.0882556	11.1030439885	155839	3	2.9739056
0.1543647	12.5158216529	392983	6	2.6102581
0.0727942	3.73204367284	376735	3	2.7855322
0.0782125	20.881460798	306013	3	1.9580153
0.0925266	5.11174083636	252509	2	2.7184341
0.1618888	1.26606473677	293123	2	3.1370965
0.0821184	11.0559981807	123876	2	2.9793282
0.1662616	13.3785967549	30274	2	2.6857849
0.0695633	11.1273230091	364062	6	3.0670291
0.0874443	1.98073145227	364061	8	2.9424121
0.1578652	1.47999997215	85815	6	2.4373051
0.2277753	23.7278932401	85814	1	2.3083334
0.1757613	2.39298351103	142409	10	2.3738466
0.0841281	7.08001270045	68689	9	2.2966994
0.0057765	6.35387614802	148876	2	2.7252254
0.2396564	13.575171361	225568	5	2.6671104
0.1895602	2.43415840854	169681	2	2.40614
0.0579859	10.846636767	311442	4	3.1632069
0.1724534	11.5997472544	347644	1	2.6777017
0.1455525	5.59955672087	129763	5	2.2881106
0.1599974	1.40577266707	352768	3	2.4442195
0.0466747	2.09714998942	216130	1	2.873409
0.1674585	1.15004935401	42500	1	3.1127444
0.1708453	2.38242045754	40874	2	2.4088283
0.1203061	6.183813726	40692	2	2.4742243
0.1580427	2.56404545266	239785	8	2.40621
0.0732294	10.5681429548	359884	16	3.1098717
0.1524216	0.993805019713	15572	20	3.2164135
0.1753081	2.36730430684	196360	7	2.3636896
0.0857632	2.16750636251	15576	1	2.9196818
0.1356621	5.14755088119	15575	8	2.7539508
0.1478223	1.60730012283	161164	23	3.0830819
0.0692449	3.61659599046	303147	3	2.7635171
0.0514832	21.779882138	87715	6	2.6461189
0.0442955	1.99477163718	325538	2	2.8835437
0.1438605	1.18447407287	39444	3	3.1947072
0.1824087	2.2010602331	194731	4	2.3643965
0.1585557	3.06820561436	171018	10	2.4160885
0.1357745	4.95969251871	390878	2	2.7317721
0.1822426	2.18260321806	114957	3	2.3478628
0.0382826	5.01495151865	238786	12	2.7299515
0.1653537	2.4491548699	171011	1	2.4264386
0.1460689	2.75913040358	171017	4	2.3495725
0.0604524	11.1032483489	91973	15	3.0708086
0.1479632	5.326510794	104377	2	3.1500795
0.0751893	1.90931694988	91971	6	2.9256894
0.0451103	2.07525995168	222863	5	2.8728837
0.1451076	1.05785478134	91975	14	3.1134771
0.0495284	4.31983879711	234006	2	2.7782906
0.2092029	4.73636805554	72308	4	2.3826052
0.2090662	2.91569403644	177940	3	3.9668416
0.0646116	9.66605685852	365335	9	3.1272278
0.1604442	1.35954443019	8415	7	3.1877008
0.0954605	6.4676551227	35820	2	2.2914838
0.1398097	8.59273095871	50549	1	2.5691159
0.0481874	2.01656884634	257126	8	2.8767618
0.1995031	2.39027105795	100440	16	2.339479
0.087497	7.08224131609	95896	8	2.3486693
0.1663013	2.51070234629	126203	1	2.4559769
0.065658	3.37838612054	151786	1	2.768891
0.1725209	2.66216911654	126208	3	2.4276239
0.0592877	2.05865629086	89879	8	2.905395
0.0908326	7.21586258416	333083	1	2.3141719
0.0856803	11.0773365866	223358	1	3.0643953
0.1651428	1.53274750909	149384	1	2.4343061
0.082422	10.1363449748	127156	3	2.9694038
0.1553863	2.85109146755	310425	2	2.4493549
0.1353357	1.45142294611	315140	8	3.12951
0.0684459	4.2345686358	309975	1	2.7794073
0.0312206	10.7159122161	160483	12	3.0895522
0.1409078	1.39416680738	155559	5	3.1656808
0.1627902	2.57420274462	177360	15	2.460593
0.089741	9.52965134811	323282	7	3.0682023
0.1758583	2.3427667178	75420	2	2.4248714
0.048861	0.628719206031	192074	17	2.8042901
0.0725813	3.59239220972	172707	3	2.8083225
0.1436109	13.2459037214	116556	2	2.5958808
0.1650041	11.6290934215	258326	1	2.68946
0.1638147	1.45828346247	289421	4	2.4112667
0.1976379	2.44946455003	337749	1	2.3838683
0.0349808	2.21743034596	55228	1	2.8859934
0.088555	3.49589917626	97638	7	3.0559965
0.1883289	2.29856114536	116732	1	2.3864375
0.0655535	10.2883466672	222401	1	3.1236936
0.0636223	9.56010742951	262730	3	3.0117805
0.0474726	2.09429474981	218067	4	2.8864147
0.1653423	13.8787261422	57595	3	2.6794758
0.0441648	2.10140419144	218061	4	2.8650017
0.0660827	9.95625895332	128578	4	2.9636231
0.1485365	12.7130504858	277503	4	2.6077563
0.1207121	6.29558962155	253926	4	2.4771301
0.1726408	3.69025617693	253252	4	2.5784832
0.1460108	5.13471656015	64421	1	3.0940014
0.1553934	2.52442647285	134668	5	2.4478534
0.0463541	2.16110758886	309021	7	2.8692599
0.1621178	1.51009623158	134662	6	2.4211104
0.1498668	1.42259983339	134660	2	2.4460379
0.1666511	1.54803954932	185507	7	2.4609935
0.0936033	6.68877156102	99366	1	2.2844524
0.0381471	11.9423505316	85023	1	2.9464394
0.1558418	0.987719298086	198736	10	3.1655954
0.0476777	2.07802342316	278419	1	2.8360543
0.0502217	8.93929966667	128754	3	3.1740732
0.1469249	13.6240691813	254591	12	2.5282439
0.1682663	11.6920662282	74332	3	2.6857273
0.0783964	2.07131541983	193703	1	2.9352939
0.0617236	21.8470461826	305079	1	2.6401446
0.1317524	9.17510719471	6078	9	2.8056584
0.1681037	2.45511909234	204308	2	2.3759872
0.1546837	2.59944433919	20950	7	2.3999136
0.1594983	1.45612844423	204301	1	2.3668139
0.1007172	6.39577780795	367497	3	2.4067066
0.0871224	10.2217536578	95706	3	3.097027
0.049125	4.29401715482	111323	6	2.7820431
0.0871794	4.90662913801	305282	15	2.7196878
0.1861805	2.62682008178	321289	6	2.3416263
0.1761445	2.46559668992	210499	2	2.3634639
0.0687065	9.54027174045	378897	11	2.9956725
0.2067889	4.86552474152	210495	5	2.4008981
0.0480383	2.00196663337	346697	1	2.8501721
0.0495449	0.6511117934	346691	1	2.8170916
0.1425846	1.36599202906	241439	5	3.1995996
0.0795069	2.24222954887	105239	6	2.9346932
0.0741213	2.00454078708	30488	1	2.9529051
0.1914655	4.03014431401	70437	2	2.5776833
0.1464362	13.831291679	360201	1	2.6439312
0.0529483	9.96876613985	232525	7	3.0576276
0.0724009	9.21661865036	63368	2	3.1128728
0.1092432	6.00546370248	24019	1	2.3905461
0.0631811	11.1223537617	33287	1	3.0511374
0.1507623	12.8986824061	49866	1	2.6982912
0.0510287	2.08454798707	18689	8	2.8328135
0.1570122	13.4309592395	41420	1	2.6967873
0.132699	13.5249694721	84374	5	2.580721
0.1663655	1.38766181972	184038	5	2.3691828
0.1387076	12.8725565085	184032	5	2.6869709
0.121547	4.96208498542	24338	3	3.1992795
0.1858194	2.26893288319	275020	1	2.3431094
